# W_Value Elastic Inelastic
1.00000000e+01	3.56430022e-05	8.22158500e-05
1.01536577e+01	3.56430022e-05	8.22158500e-05
1.03096764e+01	3.56430022e-05	8.22158500e-05
1.04680925e+01	3.56430022e-05	8.22158500e-05
1.06289427e+01	3.56430022e-05	8.22158500e-05
1.07922646e+01	3.56430022e-05	8.22158500e-05
1.09580960e+01	3.56430022e-05	8.22158500e-05
1.11264755e+01	3.56430022e-05	8.22158500e-05
1.12974423e+01	3.56430022e-05	8.22158500e-05
1.14710362e+01	3.56430022e-05	8.22158500e-05
1.16472974e+01	3.56430022e-05	8.22158500e-05
1.18262671e+01	3.56430022e-05	8.22158500e-05
1.20079867e+01	3.56430022e-05	8.22158500e-05
1.21924986e+01	3.56430022e-05	8.22158500e-05
1.23798457e+01	3.56430022e-05	8.22158500e-05
1.25700715e+01	3.56430022e-05	8.22158500e-05
1.27632203e+01	3.56430022e-05	8.22158500e-05
1.29593369e+01	3.56430022e-05	8.22158500e-05
1.31584671e+01	3.56430022e-05	8.22158500e-05
1.33606570e+01	3.56430022e-05	8.22158500e-05
1.35659537e+01	3.56430022e-05	8.22158500e-05
1.37744050e+01	3.56430022e-05	8.22158500e-05
1.39860593e+01	3.56430022e-05	8.22158500e-05
1.42009658e+01	3.56430022e-05	8.22158500e-05
1.44191745e+01	3.56430022e-05	8.22158500e-05
1.46407361e+01	3.56430022e-05	8.22158500e-05
1.48657023e+01	3.56430022e-05	8.22158500e-05
1.50941252e+01	3.56430022e-05	8.22158500e-05
1.53260580e+01	3.56430022e-05	8.22158500e-05
1.55615546e+01	3.56430022e-05	8.22158500e-05
1.58006698e+01	3.56430022e-05	8.22158500e-05
1.60434592e+01	3.56430022e-05	8.22158500e-05
1.62899792e+01	3.56430022e-05	8.22158500e-05
1.65402872e+01	3.56430022e-05	8.22158500e-05
1.67944414e+01	3.56430022e-05	8.22158500e-05
1.70525008e+01	3.56430022e-05	8.22158500e-05
1.73145256e+01	3.56430022e-05	8.22158500e-05
1.75805765e+01	3.56430022e-05	8.22158500e-05
1.78507155e+01	3.56430022e-05	8.22158500e-05
1.81250054e+01	3.56430022e-05	8.22158500e-05
1.84035100e+01	3.56430022e-05	8.22158500e-05
1.86862941e+01	3.56430022e-05	8.22158500e-05
1.89734233e+01	3.56430022e-05	8.22158500e-05
1.92649644e+01	3.56430022e-05	8.22158500e-05
1.95609854e+01	3.56430022e-05	8.22158500e-05
1.98615549e+01	3.56430022e-05	8.22158500e-05
2.01667429e+01	3.56430022e-05	8.22158500e-05
2.04766203e+01	3.56430022e-05	8.22158500e-05
2.07912593e+01	3.56430022e-05	8.22158500e-05
2.11107329e+01	3.56430022e-05	8.22158500e-05
2.14351155e+01	3.56430022e-05	8.22158500e-05
2.17644825e+01	3.56430022e-05	8.22158500e-05
2.20989104e+01	3.56430022e-05	8.22158500e-05
2.24384771e+01	3.56430022e-05	8.22158500e-05
2.27832615e+01	3.56430022e-05	8.22158500e-05
2.31333437e+01	3.56430022e-05	8.22158500e-05
2.34888053e+01	3.56430022e-05	8.22158500e-05
2.38497287e+01	3.56430022e-05	8.22158500e-05
2.42161981e+01	3.56430022e-05	8.22158500e-05
2.45882985e+01	3.56430022e-05	8.22158500e-05
2.49661165e+01	3.56430022e-05	8.22158500e-05
2.53497400e+01	3.56430022e-05	8.22158500e-05
2.57392582e+01	3.56430022e-05	8.22158500e-05
2.61347616e+01	3.56430022e-05	8.22158500e-05
2.65363422e+01	3.56430022e-05	8.22158500e-05
2.69440935e+01	3.56430022e-05	8.22158500e-05
2.73581101e+01	3.56430022e-05	8.22158500e-05
2.77784884e+01	3.56430022e-05	8.22158500e-05
2.82053261e+01	3.56430022e-05	8.22158500e-05
2.86387226e+01	3.56430022e-05	8.22158500e-05
2.90787785e+01	3.56430022e-05	8.22158500e-05
2.95255962e+01	3.56430022e-05	8.22158500e-05
2.99792796e+01	3.56430022e-05	8.22158500e-05
3.04399342e+01	3.56430022e-05	8.22158500e-05
3.09076670e+01	3.56430022e-05	8.22158500e-05
3.13825870e+01	3.56430022e-05	8.22158500e-05
3.18648045e+01	3.56430022e-05	8.22158500e-05
3.23544316e+01	3.56430022e-05	8.22158500e-05
3.28515822e+01	3.56430022e-05	8.22158500e-05
3.33563720e+01	3.56430022e-05	8.22158500e-05
3.38689181e+01	3.56430022e-05	8.22158500e-05
3.43893400e+01	3.56430022e-05	8.22158500e-05
3.49177586e+01	3.56430022e-05	8.22158500e-05
